id,name,rating,reviews,address,location_query,weighted_rating
HpSNATHKwUpu6wJQJL0pBw,Cafe Gara,4.2,20,"2424 Telegraph Ave Berkeley, CA 94704","Berkeley, CA",4.169583333333334
TPxRYZIVFKjahap81eBnLg,Teaspoon,4.2,20,"441 N Mcdowell Blvd Petaluma, CA 94954","Novato, CA",4.169583333333334
WXNvtckhJkIM_5dzmeJa3A,The Boba Lounge,4.2,18,"1245 N Broadway Walnut Creek, CA 94596","Walnut Creek, CA",4.16687962962963
4FAxYaxeTXNtmxjf4k7J3w,Brew Bytes Cafe,4.2,13,"19998 Homestead Rd Ste C Cupertino, CA 95014","Cupertino, CA",4.157416666666666
HJiRDqV0FZfTaGkGJI1Eiw,Lou and Herberts,4.2,11,"488 University Ave Palo Alto, CA 94301","East Palo Alto, CA",4.151922043010753
W_Axy3yVBHQYzeXs7aKJ9w,Holy Cow Coffee Company,4.2,11,"Walnut Creek Farmers Market Albany, CA 94706","Albany, CA",4.151922043010753
d37A8VC0ge2i4DwnWZNXfQ,Chapel Coffee,4.2,11,"4800 Horse Creek Dr Vacaville, CA 95688","Suisun City, CA",4.151922043010753
hCD2DP6RttxZkCodL-xpsA,GR Chocolate Boutique,4.2,10,"780 McDonnell Rd Gate B13 San Francisco, CA 94128","San Bruno, CA",4.148606321839081
GQQzHVASCwC8tqDf4vjqvg,Buri Buri,4.2,9,"407 Old County Rd Belmont, CA 94002","Belmont, CA",4.144799382716049
rwpJBc0nPIH53RL_F32mYA,Twin Crafts Bar,4.2,9,"55 S McDonnell Rd San Francisco, CA 94128","Millbrae, CA",4.144799382716049
klyP7yZh6JIEaCF2B8tFJQ,Chun Yang Tea,4.3,3,"520 Lasuen Mall Stanford, CA 94305","East Palo Alto, CA",4.140638888888889
0NoscFwIA5VpOZaSZHLqLw,Blooms End,4.3,3,"5300 Red Hill Rd Petaluma, CA 94952","Petaluma, CA",4.140638888888889
iNmYKsis4oAgDF8InL73pQ,Rebbl,4.3,3,"5900 Hollis St Ste L Emeryville, CA 94608","Emeryville, CA",4.140638888888889
Sl202_2yxpgAuWIq3e_5OA,Dive Bar Coffee,4.2,6,"18709 Arnold Dr Sonoma, CA 95476","Sonoma, CA",4.129027777777778
bfaGuYBx9CU0FRAXOjNngg,Bshop Cafe,4.2,6,"500 County Ctr Redwood City, CA 94063","Redwood City, CA",4.129027777777778
F-oaNTvvBJ6Kmza54YtCyA,Pearls & Bites Cafe,4.2,5,"2110 Eureka Way Ste B Redding, CA 96001","Helena, CA",4.12155701754386
AfqpSxetSUMc63ZPCfbneg,Craftsman and Wolves,4.1,1902,"746 Valencia St San Francisco, CA 94110","San Francisco, CA",4.099845156919311
uQzaTmUTwZQ79LT4ZopGXA,Sunflower Caffe,4.1,1875,"421 1st St W Sonoma, CA 95476","Sonoma, CA",4.099842932517513
7kRcr_Tb2Lx7ZLvEfWzjsg,Apple Fritter,4.1,1824,"1901 S Norfolk St San Mateo, CA 94403","Belmont, CA",4.0998385516361315
HAYwZwNKduzLk7PfwIU8xQ,Alexander's Patisserie,4.1,1821,"209 Castro St Mountain View, CA 94041","Los Altos, CA",4.0998382863142515
wqbjoeKzk8eVfCgd1jMZtA,Asha Tea House,4.1,1658,"2086 University Ave Berkeley, CA 94704","Berkeley, CA",4.099822431077694
HQEZ89Rpdr3WvBE7ih6Xog,Mitsuwa Marketplace,4.1,1523,"675 Saratoga Ave San Jose, CA 95129","Campbell, CA",4.099806737588652
mFH77YfeWPSOksvukiy6hA,Sweet Maple,4.1,1395,"20010 Stevens Creek Blvd Cupertino, CA 95014","Cupertino, CA",4.0997890615696075
qca98_LK1iUXVwEkiaYfiw,Zocalo Coffeehouse,4.1,1281,"645 Bancroft Ave San Leandro, CA 94577","Hayward, CA",4.0997703552443925
pWn6dijumniXwr5RK3ruuA,TP Tea,4.1,1137,"10787 S Blaney Ave Cupertino, CA 95014","Cupertino, CA",4.099741385603738
a48gZt1d14xH6ZDvgd1xJw,Ramen Gaijin,4.1,1134,"6948 Sebastopol Ave Sebastopol, CA 95472","Sebastopol, CA",4.099740704142878
V5W7i2ez3TaU4tb-e5MTCA,Croissante,4.1,1108,"2908 El Camino Real Ste 100 Santa Clara, CA 95051","Santa Clara, CA",4.099734644194756
Ncv_ugVX6O3-I3EewBL3Ig,Foreigner,4.1,1075,"60E 3rd Ave Ste 108 San Mateo, CA 94401","Hillsborough, CA",4.099726532345222
3PdImE8g4kLsN4wJIFwtIA,Love At First Bite,4.1,1042,"1510 Walnut St Ste G Berkeley, CA 94709","Berkeley, CA",4.099717908902692
hBkdRlrqyj80LV_s8v-5fQ,The Bungalow Kitchen,4.1,1022,"5 Main St Tiburon, CA 94920","Belvedere, CA",4.099712412729339
0BzUFqbuoVTdS7v9jCMK1Q,Rolling Pin Donuts,4.1,980,"429 San Bruno Ave W San Bruno, CA 94066","San Bruno, CA",4.099700143897071
fBLN2ozZz1KkYgA5hAtd9A,Lighthouse Cafe,4.1,886,"1311 Bridgeway Sausalito, CA 94965","Belvedere, CA",4.099668491484185
Q9cgPx57ky4QaeeH2UqTTg,Peace Love & Boba,4.1,828,"3083 Alamo Dr Vacaville, CA 95687","Suisun City, CA",4.099645395395395
JgchjHxuaA5uu7fW44dT8g,ChaChaCha,4.1,803,"3623 Thornton Ave Fremont, CA 94536","Fremont, CA",4.099634416924665
OHGqBpCKa54JN-M20C6C2w,Artís Coffee,4.1,776,"1717B 4th St Berkeley, CA 94710","Albany, CA",4.099621770232757
8J3o744PweGIlTekqqy-6w,The Chocolate Dragon Bittersweet Cafe & Bakery,4.1,771,"5427 College Ave Oakland, CA 94618","Piedmont, CA",4.099619331614012
Y4JaDkuGs8Xk_dPZu02e2g,UC Dessert,4.1,760,"388 9th St Ste 159 Oakland, CA 94607","Alameda, CA",4.099613854371048
Jqf2wj7AtgDHafGpuODKjA,Tierra Mia Coffee,4.1,757,"2001 Broadway St Oakland, CA 94612","Alameda, CA",4.099612333114467
XLTLjDuemsmfCWZSj3zS3g,Tous Les Jours,4.1,755,"7151 Amador Plaza Rd Dublin, CA 94568","Dublin, CA",4.099611312266842
wvarZsWXgG-lroPU2gmVFw,Maruwu Seicha,4.1,742,"250 University Ave Unit 101 Palo Alto, CA 94301","Atherton, CA",4.099604543424872
3sbLSabASVp3WKnKXjraRQ,The Breeze Cafe,4.1,700,"39698 Cedar Blvd Newark, CA 94560","Newark, CA",4.099580967589306
fFTzTrRm0qnW1e3arUA4FQ,Caffe Central,4.1,669,"1380 Burlingame Ave Burlingame, CA 94010","Burlingame, CA",4.099561680277159
hfVYUuJRS7Q4rgNVHCB0Rg,Colonial Donuts,4.1,668,"3318 Lakeshore Ave Oakland, CA 94610","Piedmont, CA",4.099561028500619
HJ6UaYrg4-qlnIZE65Vlew,Cafe del Soul,4.1,636,"247 Shoreline Hwy Mill Valley, CA 94941","Mill Valley, CA",4.099539097059589
qKDvkRnkSLCZb_K6cQztxw,Brioche de Paris,4.1,621,"1421 Locust St Walnut Creek, CA 94596","Lafayette, CA",4.099528044231282
YPMGLsbOvBNxn6nxiSZumw,Tea Room Cafe,4.1,610,"316 Western Ave Petaluma, CA 94952","Novato, CA",4.099519595877408
fjmf6q0h6lxKLPihKS2vQg,i-Tea,4.1,579,"177 Pelton Ctr Way San Leandro, CA 94577","San Leandro, CA",4.0994940731219645
-XlUFPOYhUq9sIGJd6873g,OH Dessert Cafe,4.1,567,"1919 Irving St San Francisco, CA 94122","San Francisco, CA",4.099483449985418
BAFteOqLfjXepygn2td5Jg,Ice Monster,4.1,555,"2230 Oak Grove Rd Walnut Creek, CA 94598","Concord, CA",4.0994723711647305
gph2An5H2eFIRlVk8jlAqw,South Kelly Grill,4.1,501,"101 S Kelly Rd American Canyon, CA 94503","American Canyon, CA",4.099416007253544
mP-yvVc3Tf_VILkM1w8MdQ,Mints & Honey,4.1,499,"1166 Howard Ave Burlingame, CA 94010","Burlingame, CA",4.099413687520688
KKD4YiUXJ__ihFgUCJdo6Q,Kissako Tea,4.1,492,"1581 Webster St Ste 195 San Francisco, CA 94115","San Francisco, CA",4.099405421282309
Bznk3HCyvDX8RTNj3F5bGw,Royaltea USA,4.1,486,"38509 Fremont Blvd Fremont, CA 94536","Fremont, CA",4.099398148148148
rYlcVCQ5acLPDuQQ-MfLPA,Cafe 86,4.1,482,"34391 Alvarado-Niles Rd Union City, CA 94587","Hayward, CA",4.099393199725933
qhJlESwrcVC5o7VZgCjLXA,Lawson's Bakery,4.1,446,"18110 Monterey Rd Morgan Hill, CA 95037","Gilroy, CA",4.0993447095819455
_XfmiSX_5ufA_mF7rdjJSA,Avid Coffee,4.1,439,"21 4th St Petaluma, CA 94952","Novato, CA",4.099334366779406
rN8gSEvma_iVhAPGlahwow,Sama Coffee Shop,4.1,435,"800 S B St Ste 500 San Mateo, CA 94401","Burlingame, CA",4.09932830868411
n6B6WS_EJU1qenwn-ksSPQ,Steeltown Coffee & Tea,4.1,426,"695 Railroad Ave Pittsburg, CA 94565","Antioch, CA",4.099314266356949
phKqITXgAJzw-euNFZdTVw,Arisan Tea & Coffee House,4.1,417,"979 Story Rd Ste 7012 San Jose, CA 95122","Campbell, CA",4.099299624357453
NfGmDuLKOvj2kLVqo5mqlw,Red Berry Coffee Bar,4.1,414,"145 Main St Los Altos, CA 94022","Los Altos, CA",4.099294603743528
-lXBd1dhhjgPFZVj8fhwfQ,Renegade By Devout Coffee,4.1,413,"37324 Fremont Blvd Fremont, CA 94536","Fremont, CA",4.099292914171657
dFMuljhF5iN1ugqLlAwSHw,Rosalind Bakery,4.1,390,"450 Manor Plz Pacifica, CA 94044","Daly City, CA",4.09925168990283
6RK16HR5onYhDQFjcLbQqg,Good Earth Natural Foods,4.1,372,"720 Center Blvd Fairfax Plaza Fairfax, CA 94930","Fairfax, CA",4.099215914121292
mARY9uE5Po4puW_zi49CWQ,Mochiholic Japanese Mochi Donut,4.1,343,"4233 Rosewood Dr Pleasanton, CA 94588","Dublin, CA",4.0991504796163065
ggO5FbaNWwWAwLiC_RyNNA,Double Rainbow Cafe,4.1,338,"639 1st St Benicia, CA 94510","Benicia, CA",4.09913807785888
e__RxSCkM5OegSY1Ve_wIA,Coco3,4.1,335,"101-C Hickey Blvd South San Francisco, CA 94080","Brisbane, CA",4.099130461462935
2uofMohcvotLpmIsQmOokQ,Taylor Lane Organic Coffee,4.1,334,"6790 McKinley St Ste 170 Sebastopol, CA 95472","Santa Rosa, CA",4.099127892663712
JekYQpB7cMmKQlYI1UVxyw,Bober Tea & Coffee,4.1,333,"1153 Locust St Walnut Creek, CA 94596","Concord, CA",4.099125308641975
rU6dwohT5J1ktbU6xFswkg,Yummy House,4.1,332,"2300 Sand Creek Rd Ste G1 Brentwood, CA 94513","Oakley, CA",4.09912270926201
gZvuKdQ9U-5UOshXRC4PhA,Aqus Cafe,4.1,309,"189 H St Petaluma, CA 94952","Petaluma, CA",4.099058346624135
j2HHr3YRiLi1P1f0ORFBcg,La Ca Bakery & Cafe,4.1,301,"24788 Amador St Hayward, CA 94544","Hayward, CA",4.099033687943262
chgvHTtPkKlN5EJHHgW-cQ,Palmetto Superfoods,4.1,299,"225 Primrose Rd Burlingame, CA 94010","Burlingame, CA",4.099027320153761
ny3XGQKd4SB9l0pqY5VsOw,Goodthing Coffee,4.1,292,"341 Primrose Rd Burlingame, CA 94010","Burlingame, CA",4.099004356379988
8Q0bLI8u3wTKR9hyZEsC-g,Sunright Tea Studio - Milpitas,4.1,287,"1693 N Milpitas Blvd Milpitas, CA 95035","Milpitas, CA",4.098987278444825
OIjeC_t4Gr3NwWLZBWyAvg,Heytea,4.1,283,"372 Barber Ln Milpitas, CA 95035","Fremont, CA",4.098973188405797
BHPRf1P8RxF2JeSSNkN5eA,Qimura Sushi & Ramen,4.1,283,"8960 Brooks Rd S Windsor, CA 95492","Healdsburg, CA",4.098973188405797
R9hUPmEzMcdLbDy94Ls3iQ,Teazzi Tea Shop,4.1,276,"200 W McKinley Ave Ste 105 Sunnyvale, CA 94086","Sunnyvale, CA",4.098947563874034
swnYm7-gXZ8CBbUyPIzhdA,Victoria Bakery & Café,4.1,276,"292 Bon Air Ctr Greenbrae, CA 94904","Corte Madera, CA",4.098947563874034
c6e66Cv0QEtj1tT_SZmMEQ,Haraz Coffee House San Francisco,4.1,273,"1452 Franklin St San Francisco, CA 94109","San Francisco, CA",4.098936186186186
2nhlOTQV1Ct-E-JIopZ5Qw,River Front Cafe,4.1,269,"224 B St Petaluma, CA 94952","Petaluma, CA",4.098920627666057
2G7EDdQ9jAtmhDetVx_gkA,TeaLite Drinks & Snow,4.1,267,"624 Tennant Station Morgan Hill, CA 95037","Gilroy, CA",4.098912676488642
SrVPfy_bFjJajT3nVC_ybg,Uji Time Dessert,4.1,267,"1679 Willow Pass Rd Concord, CA 94520","Concord, CA",4.098912676488642
LvPQmrwmq7UtQxzcZKKndA,Petaluma Creamery Store,4.1,265,"711 Western Ave Petaluma, CA 94952","Petaluma, CA",4.098904607297464
qw0Be2wivSl_hm5frOtgcw,Le Marais Bakery,4.1,265,"250 E Blithedale Ave Mill Valley, CA 94941","Larkspur, CA",4.098904607297464
H2j4yPKCXCaS4uG-NzlbKg,Pearl Novato,4.1,243,"942 Diablo Ave Novato, CA 94947","Novato, CA",4.098807239057239
nYl2Jkt7N9Qp5dUtw3Ob8w,Cafe Tapioca,4.1,234,"1581 Sycamore Ave Ste 9 Hercules, CA 94547","Hercules, CA",4.098762229210342
4bs7O6lGsvz6muhBE1tsCA,Cafe 86,4.1,222,"738 Villa St Mountain View, CA 94041","Mountain View, CA",4.098696651949963
-bURSXDTgRK0wFp0_oNbpg,Evergreen - Coffee Shop & Boutique Hotel,4.1,219,"2085 Pine St Redding, CA 96001","Helena, CA",4.098679157345265
0LyLQvdr2xNQvezQUKjEPw,Equator Round House,4.1,218,"Golden Gate Bridge Plz San Francisco, CA 94129","Tiburon, CA",4.098673220973783
5LKstsNWCDTOotb0IY8pPA,Strawberry Patch Cafe,4.1,205,"734 East Lake Ave Ste 1 Watsonville, CA 95076","Gilroy, CA",4.098590891010342
VijW1rK95ZgJ0Rq6KBrZUw,Ian's Yogurt,4.1,184,"530 Center Ave Martinez, CA 94553","Martinez, CA",4.098433908045977
jMt4b0NHc5MlDmcnCGNrCA,WhatCoffee,4.1,180,"1002 Monroe St Santa Clara, CA 95050","Santa Clara, CA",4.098399954832881
4El0FRD-I6pFi6NaHG6oSA,Benicia Coffee Company,4.1,174,"2036 Columbus Pkwy Benicia, CA 94510","Benicia, CA",4.098346171802055
q7_Haz8CBJo-YAYRA70lPQ,Oishii Matcha,4.1,171,"2299 Market St Ste A San Francisco, CA 94114","Daly City, CA",4.098317901234568
fnE0h_2zLBXYi0LSDIOdvQ,Tadaima - Marina,4.1,168,"1849 Union St San Francisco, CA 94123","San Francisco, CA",4.098288647342995
NcfY6Y5hnQtMPu4tFt5kvA,Polar Bear Rolled Ice Cream,4.1,168,"2581 Main St Oakley, CA 94561","Antioch, CA",4.098288647342995
vOPqd_bM6lyZVKmQj37NYg,Papillon Quality Gourmet Coffees,4.1,166,"67 Lafayette Cir Lafayette, CA 94549","Lafayette, CA",4.098268572825024
Gd0z8auKmGVN4wV2-F3IWw,Equator Coffees,4.1,166,"240 Magnolia Ave Larkspur, CA 94939","Corte Madera, CA",4.098268572825024
LGRlUVxJ815GJBxAY-tCWA,Mr Sun Tea,4.1,165,"436 University Ave Palo Alto, CA 94301","East Palo Alto, CA",4.098258357915437
6V9a5Adj-aFy2ZSM09h0sg,Boba Tea & Coffee,4.1,158,"2999 Churn Creek Rd Redding, CA 96002","Helena, CA",4.098183333333333
oghFJUzA9Luy1Q3vYzZ9hQ,Boba X,4.1,151,"7375 Amador Valley Blvd Ste 110 Dublin, CA 94568","Dublin, CA",4.098101554126473
JAkSNsUis8ZSSAAKpVQVXw,Doré Bakery,4.1,148,"7710 Brentwood Blvd Ste B Brentwood, CA 94513","Oakley, CA",4.098064207650273
1W061tbR75wGLNTnn2axTQ,Mian Bao House,4.1,146,"1718 N Milpitas Blvd Milpitas, CA 95035","Milpitas, CA",4.098038482834994
5JbhXwdZrJJxbzoHcXQ_Hw,Panache Caffe,4.1,144,"3653 Mt Diablo Blvd Lafayette, CA 94549","Lafayette, CA",4.098012065095398
wCUyVFBmN7vkPLAvrNxlnA,Planet Juice,4.1,143,"343 3rd St San Rafael, CA 94901","San Rafael, CA",4.097998587570621
HBCcOvdTTrODvt95x0Vcvg,Ume Tea,4.1,142,"4750 Almaden Expy Ste 136 San Jose, CA 95118","Los Gatos, CA",4.097984926052332
ee3J88HC9WU0vcFCvCiLnA,Somisomi,4.1,139,"440 University Ave Palo Alto, CA 94301","East Palo Alto, CA",4.097942799070848
gtibpAMLxdWUFh5hEJQ5eA,Wow Tea Drink,4.1,137,"19505 Stevens Creek Blvd Ste 102 Cupertino, CA 95014","Cupertino, CA",4.097913722025913
vDbYJxMAZ71vPPArSRGTiw,168 Market,4.1,133,"765 Sereno Dr Vallejo, CA 94590","American Canyon, CA",4.09785303030303
8pMA-EV7QPnr6RZGCitMcA,Timeless Coffee,4.1,132,"1700 Webster St Oakland, CA 94612","Alameda, CA",4.097837301587301
q5zrcd4VZ0G38IaH6mvhjA,Alma Dessert,4.1,127,"165 S Murphy Ave Ste D Sunnyvale, CA 94086","Sunnyvale, CA",4.097755069708492
rCBVxm_qOFrXSoTisugvPg,TP Tea,4.1,120,"567 E El Camino Real Ste B Sunnyvale, CA 94087","Sunnyvale, CA",4.097628848728246
N3b3aZVurm-yJxYX6txAUg,Suju's Coffee & Tea,4.1,118,"1752 Decoto Rd Union City, CA 94587","Union City, CA",4.097590136054421
cVLM_3mv45Wiss821qQxoQ,Binka Bites - Millbrae,4.1,118,"979 Broadway Ste 106 Millbrae, CA 94030","Burlingame, CA",4.097590136054421
FH0BzGepySt8T_czy3saTg,Poké House - Daly City,4.1,114,"5G Serramonte Ctr Daly City, CA 94015","Colma, CA",4.097508790436005
0sbi8wYRgspJ-XINraqCtA,Sonoma Valley Farmhouse,4.1,112,"18999 CA-12 Sonoma, CA 95476","Sonoma, CA",4.097466022889842
WPV1S7XaQ6Le0OrpHelmfQ,Bonneau,4.1,106,"23001 Arnold Dr Sonoma, CA 95476","Sonoma, CA",4.097328431372548
Ap19At5kqsQheeOrBlWVXQ,Stacks,4.1,106,"17290 Monterey Rd Morgan Hill, CA 95037","Morgan Hill, CA",4.097328431372548
TndtCXO_E1dFH2zye652Pg,85°C Bakery Cafe-Fairfield,4.1,104,"1305 Gateway Blvd Ste E1 Fairfield, CA 94533","Suisun City, CA",4.097279185867896
c5WWgdewOlS-wG1KbE7nfQ,Phin Cafe,4.1,103,"6180 Bollinger Rd San Jose, CA 95129","Campbell, CA",4.097253875968992
9z9hmV3vrmrYS_fy8x1F7A,Destenny's Ice Cream,4.1,101,"717 23rd St Richmond, CA 94801","Richmond, CA",4.097201816745655
Sc67EcXoQ6OaPHG1_SngQw,Christy's Donuts,4.1,99,"436 Diablo Rd Danville, CA 94526","Danville, CA",4.097147745571658
ivjQ4yx8yoz-89hQ2CYKwA,Happy Lemon,4.1,99,"3450 Camino Tassajara Danville, CA 94506","Danville, CA",4.097147745571658
JCGJ7pIhO1OU7MagYCyIkw,Momo Tea,4.1,99,"549 Irving St San Francisco, CA 94122","San Francisco, CA",4.097147745571658
oAtSJMzuwbkUTqx5PZ6Icw,TOMO Tea House,4.1,99,"825 Marina Village Pkwy Alameda, CA 94501","Alameda, CA",4.097147745571658
sefpcYjtuwj8ryGIAM_lrQ,Vitality Bowls,4.1,98,"1880 Mendocino Ave Ste G Santa Rosa, CA 95401","Santa Rosa, CA",4.097119918699186
dNbc4h01iUXW8zsUOucKng,Teaspoon,4.1,98,"1360 Fitzgerald Dr Pinole, CA 94564","Hercules, CA",4.097119918699186
2GFfys-T6Nj388tai5ztcA,Happy Donuts,4.1,86,"2600 Bayshore Blvd San Francisco, CA 94134","Brisbane, CA",4.0967380294659295
wgW4LbRcEov6aqeoPkMzjQ,Java Hut,4.1,86,"100 Fairgrounds Dr Petaluma, CA 94952","Petaluma, CA",4.0967380294659295
lRb9wIrn21W5gOR3efFnDw,Qatra Cafe,4.1,80,"6701 Koll Center Pkwy Ste 100 Pleasanton, CA 94566","Dublin, CA",4.09650641025641
lm8DJiIXLue8oHLuh2vftQ,Royal Jelly Donuts,4.1,80,"1794 Tuolumne St Redwood Square Shopping Ctr Vallejo, CA 94589","American Canyon, CA",4.09650641025641
jkDcHWIX-bmP19eUXy98Fg,Plants and Juice Bar,4.1,79,"447 Rohnert Park Expy Rohnert Park, CA 94928","Rohnert Park, CA",4.096464570858283
8u3kb9xLjnCuBDEV7MBCeA,Stardust Coffee House,4.1,79,"3768 Capitol Ave Unit A Fremont, CA 94538","Fremont, CA",4.096464570858283
KY9Y8YdE0Ge0Nc79lsmTBw,Vallejo Great Donuts,4.1,77,"630 Tennessee St Vallejo, CA 94590","American Canyon, CA",4.096377811860941
VH5sjEqOc9Dleaf82_Kr_Q,Izumi Matcha,4.1,75,"180 E 3rd Ave San Mateo, CA 94401","Burlingame, CA",4.096286687631027
twtaHwkVn3DSGwRs-bS65g,Sonoma Valley Fruit Basket,4.1,74,"18474 Sonoma Hwy Sonoma, CA 95476","Sonoma, CA",4.096239384288747
GiUaBWFX7s0TN8OUuQArag,Java Hut,4.1,71,"760 Center Blvd Fairfax, CA 94930","Fairfax, CA",4.096089955849889
ZxCqWM4FbVnnccUVVVYMgA,Boba Wings Asian Cuisine,4.1,69,"212 E 18th St Antioch, CA 94509","Antioch, CA",4.095983560090702
YR_z_2sDCdLuEVQKLOTfeA,Milky Way Tea Shoppe,4.1,68,"4288 Dublin Blvd Ste 104 Dublin, CA 94568","Dublin, CA",4.09592816091954
LGHq4AOC7IwYZQ-LDLtruQ,Teaspoon - Corte Madera,4.1,67,"132 Corte Madera Town Ctr Ste 132 Corte Madera, CA 94925","Corte Madera, CA",4.095871212121212
wRFftWZHPH9FtMDOE0LhPw,De Matcha,4.1,63,"2315 Telegraph Ave Berkeley, CA 94704","Berkeley, CA",4.0956265432098755
rH0DWYJE0hzP-tot2BPiHw,Highwire Coffee Roasters,4.1,62,"2059 Mountain Blvd Oakland, CA 94611","Moraga, CA",4.095560776942356
3DCxEFqYWRZxdy9iIojqKw,Macchi,4.1,60,"929 Main St Ste A Pleasanton, CA 94566","Dublin, CA",4.095423126614987
PYhqjZuv0LJvKVaCkWLrAw,VN Flavor,4.1,60,"90 Raleys Towne Ctr Rohnert Park, CA 94928","Rohnert Park, CA",4.095423126614987
RVZmGL0of4rITZ07kxnZww,Tellus Coffee,4.1,56,"406 Sycamore Valley Rd Danville, CA 94526","Danville, CA",4.095120523415977
WI3gOtQCe2WC5rNpykuF7Q,Sobo Ramen,4.1,55,"2000 Milvia St Berkeley, CA 94704","Albany, CA",4.095038515406162
7YiR17pWM00iX8p9zdmC7w,Pressed Juicery,4.1,54,"2045 Diamond Blvd Ste 22 Concord, CA 94520","Concord, CA",4.094953703703703
U6XuBAVSB7HIF07Q1irjGg,Uncle Sharkii Poke Bar,4.1,51,"7011 Main St American Canyon, CA 94503","American Canyon, CA",4.094680930930931
xnDQMxOB6rATBN-qqz493g,Kiss of Matcha,4.1,49,"2127 Irving St San Francisco, CA 94122","Daly City, CA",4.094482087227414
W1vLhyfAzdTC-ZoMZXk_Gw,Ume Tea,4.1,46,"1539 Locust St Walnut Creek, CA 94596","Concord, CA",4.094154290429042
7CZnqy5RcvxHYcK89BaHKA,UMe Tea,4.1,44,"47 N Santa Cruz Ave Los Gatos, CA 95030","Los Gatos, CA",4.093913230240549
hEhwGNqxJL7vRzq7KxqS6Q,Gong Cha Pleasant Hill,4.1,44,"2360 Monument Blvd Ste B Pleasant Hill, CA 94523","Concord, CA",4.093913230240549
tFIeTziwFaYpslyPOJRIIQ,Costeaux - Petaluma,4.1,39,"110 Washington St Petaluma, CA 94952","Petaluma, CA",4.093213601532566
rAwat6XvsvURW75asrzdlA,Sharetea,4.1,34,"4705 Century Blvd Pittsburg, CA 94565","Antioch, CA",4.09233225108225
nGtwEbr05PCc_XVbsoEfww,HŌM Coffee,4.1,34,"2525 Bayfront Blvd Ste E Hercules, CA 94547","Hercules, CA",4.09233225108225
nrGa4OGoprQc5i28LDgt_Q,Teresa's Morgan Hill Cafe,4.1,33,"19500 Monterey Rd Ste 1 Morgan Hill, CA 95037","Morgan Hill, CA",4.092127777777777
Msra8pY3A6vhHomT9uQo6g,Flying Goat Coffee,4.1,31,"419 Center St Ste 300 Healdsburg, CA 95448","Healdsburg, CA",4.091684272300469
SSeLzv6Kwbm8KCEbT6oDQg,Kaya Bakery,4.1,30,"San Mateo, CA 94401","Burlingame, CA",4.091443236714976
W2tZHmpXkjERPdklWTnURw,Tea Tango,4.1,30,"584 Center Ave Martinez, CA 94553","Martinez, CA",4.091443236714976
FR9AeCXp0xveEJJQYZIY9w,ALpresso Coffee,4.1,28,"198 San Mateo Rd Half Moon Bay, CA 94019","Half Moon Bay, CA",4.090916666666666
nSjJNjLyAuyBaMj20s9Avg,Bliss,4.1,28,"109 San Marin Dr Novato, CA 94945","Novato, CA",4.090916666666666
M0x20ERHBRqmDyF9XF_i3g,O2 Valley,4.1,25,"41 E 4th Ave San Mateo, CA 94401","San Mateo, CA",4.089992937853107
VcWFVAoF4sm4ekAmgAGBmg,Topi Cakes,4.1,22,"2305 El Camino Real Ste B Palo Alto, CA 94306","East Palo Alto, CA",4.088860062893081
RCTmFeCQLKoTxxgUyfYjYw,Tp Tea,4.1,22,"39181 Cedar Blvd Newark, CA 94560","Fremont, CA",4.088860062893081
XKOwsPKn3I0nvjA8pafFLw,Fat Face,4.1,17,"Fort Mason Ctr San Francisco, CA 94123","Tiburon, CA",4.0862693798449605
dw7lnavFjzsyb4IChfaHNw,Mocha Mocha,4.1,14,"1601 Ygnacio Valley Rd Walnut Creek, CA 94598","Concord, CA",4.0840427927927925
LtmeVhFDj_FGo0RyyHs3tg,T Time,4.1,14,"2121 Loveridge Rd Ste A Pittsburg, CA 94565","Pittsburg, CA",4.0840427927927925
9vtv6EBhQknFiXySQOi90g,Starbucks,4.1,11,"2980 Travis Blvd Fairfield, CA 94534","Suisun City, CA",4.080954301075269
Nj2Sh5cOJ79oFCDqSKOG0A,Genentech Coffee House,4.1,7,"1531 Grandview Dr South San Francisco, CA 94080","Brisbane, CA",4.0743297101449265
c-A_s9YkR8JJ7d3qyhZtUg,Tacos & Eggs,0.0,0,"East Palo Alto, CA 94303","East Palo Alto, CA",4.0343981481481475
FX_yJPcAQphEOd4FRAsGbg,The Porch at MacArthur Place,0.0,0,"29 E MacArthur St Sonoma, CA 95476","Sonoma, CA",4.0343981481481475
wzFHSt1wbNxpeFzMobGNLw,Peets,0.0,0,"1 Blackfield Dr Ste A Tiburon, CA 94920","Belvedere, CA",4.0343981481481475
MnTSN9KBzyLT6sc1y1cVcg,WFM Coffee Bar,0.0,0,"201 W Napa St Sonoma, CA 95476","Sonoma, CA",4.0343981481481475
rntS2LnVxFC7Go6u139sLg,Sonoma's Best Coffee Shop,0.0,0,"2 W Spain St Sonoma, CA 95476","Sonoma, CA",4.0343981481481475
bPZ8wPdBdID8FFPAxDIb7A,Shangrila Market & Cafe,0.0,0,"10579 San Pablo Ave El Cerrito, CA 94530","El Cerrito, CA",4.0343981481481475
Q4F8nyAbpk5gP8-68mbh_Q,The Tin Cup Mobile Coffee bar,0.0,0,"Petaluma, CA 94954","Petaluma, CA",4.0343981481481475
MSoqVHoGPpwxIC1kzFofuw,RaiseUp Coffee,0.0,0,"3450 Pacheco Blvd Martinez, CA 94553","Martinez, CA",4.0343981481481475
